node,pseudolabel?,label,label_conf
CG7546,Y,GO:0009893@4,0.03488372093023256
CG8950,Y,GO:0048523@4,0.09090909090909091
CR43569,Y,GO:0003723@4,0.10638297872340426
CG8108,Y,GO:0048523@4,0.038461538461538464
CG14151,Y,GO:0009892@4,0.043478260869565216
CG34417,Y,GO:0060255@4,0.06521739130434782
CG45105,Y,GO:0048523@4,0.039473684210526314
CG40049,Y,GO:0051128@4,0.06779661016949153
CG31204,Y,GO:0048522@4,0.061224489795918366
CG2926,Y,GO:0048522@4,0.05555555555555555
CG15884,Y,GO:0060255@4,0.07462686567164178
CG2674,Y,GO:0048522@4,0.026717557251908396
CG3365,Y,GO:0022607@4,0.03529411764705882
CG2941,Y,GO:0090304@4,0.08695652173913043
CR31914,N,GO:0003723@4,0.0
CG8053,Y,GO:0048522@4,0.06557377049180328
CG4694,Y,GO:0060255@4,0.049019607843137254
6D10.09,Y,GO:0006996@4,0.04878048780487805
CG17952,Y,GO:0048522@4,0.06329113924050633
CG5958,Y,GO:0006996@4,0.0641025641025641
CG13148,Y,GO:0048522@4,0.054945054945054944
CG14062,Y,GO:0031323@4,0.04672897196261682
CG6996,Y,GO:2000026@4,0.045454545454545456
CG7054,Y,GO:0006325@4,0.07142857142857142
CG13164,Y,GO:0048523@4,0.04477611940298507
CG34324,Y,GO:0048523@4,0.04
CG10018,Y,GO:0031323@4,0.034482758620689655
CG9166,Y,GO:0009966@4,0.04819277108433735
CG13605,Y,GO:0060255@4,0.045112781954887216
CG18449,Y,GO:0010646@4,0.04395604395604396
CG17127,Y,GO:1901362@4,0.06451612903225806
CG18271,Y,GO:0006259@4,0.12121212121212122
CG10103,Y,GO:0009966@4,0.04716981132075472
CG34410,Y,GO:0060255@4,0.05128205128205128
CG17048,Y,GO:0007616@4,0.022222222222222223
CG4753,Y,GO:0048522@4,0.04929577464788732
CG10979,Y,GO:0031323@4,0.05970149253731343
CG6654,Y,GO:0006996@4,0.046875
CG7810,Y,GO:0060255@4,0.11538461538461539
CG32381,Y,GO:0060255@4,0.05084745762711865
CG4335,Y,GO:0048523@4,0.044444444444444446
CG7039,Y,GO:0048522@4,0.06349206349206349
CG1532,Y,GO:0010646@4,0.05128205128205128
CG10071,Y,GO:0048523@4,0.06493506493506493
CG7251,Y,GO:0044087@4,0.0625
CG1157,Y,GO:0048523@4,0.04081632653061224
CG11719,Y,GO:0048523@4,0.04838709677419355
CG3645,Y,GO:0031323@4,0.03125
CG13005,Y,GO:0031323@4,0.04918032786885246
CG17949,Y,GO:0006325@4,0.10975609756097561
CG14641,Y,GO:0031323@4,0.09302325581395349
CG16753,Y,GO:0003677@4,0.06172839506172839
CG11350,Y,GO:0060255@4,0.058823529411764705
CG17819,Y,GO:0048522@4,0.045454545454545456
CG5492,Y,GO:0048522@4,0.05263157894736842
CG1681,Y,GO:0060255@4,0.08
CG6157,Y,GO:0006996@4,0.25925925925925924
CG42572,Y,GO:0048522@4,0.04854368932038835
CG31613,Y,GO:0006325@4,0.1038961038961039
CG5608,Y,GO:0048522@4,0.04411764705882353
CG3795,Y,GO:0006508@4,0.14754098360655737
CG8525,Y,GO:0006508@4,0.14754098360655737
CG7967,Y,GO:0060255@4,0.05405405405405406
CG6180,Y,GO:0010646@4,0.05714285714285714
CG5885,Y,GO:0031323@4,0.07575757575757576
CG9086,Y,GO:0051128@4,0.04918032786885246
CG5126,Y,GO:0048878@4,0.23529411764705882
CG7658,Y,GO:0048522@4,0.061224489795918366
CG7246,Y,GO:0048523@4,0.07692307692307693
CG7091,Y,GO:0003677@4,0.1111111111111111
CG42588,Y,GO:0048522@4,0.06382978723404255
CG10209,Y,GO:0048522@4,0.058823529411764705
CG16863,Y,GO:0006996@4,0.02531645569620253
CG15071,Y,GO:0006996@4,0.06382978723404255
CG5941,Y,GO:0048522@4,0.03619909502262444
CG7076,Y,GO:0048522@4,0.046511627906976744
CG10335,Y,GO:0031323@4,0.039473684210526314
CG18817,Y,GO:0031323@4,0.05
CG9771,Y,GO:0048522@4,0.046511627906976744
CG8927,Y,GO:0060255@4,0.05405405405405406
CG2972,Y,GO:0048523@4,0.03680981595092025
CG7126,Y,GO:0048522@4,0.05172413793103448
CG14233,Y,GO:0009966@4,0.07142857142857142
CG7200,Y,GO:0060255@4,0.07216494845360824
CG5873,Y,GO:0010646@4,0.041237113402061855
CG13950,Y,GO:0009889@4,0.08108108108108109
CG17294,Y,GO:0009889@4,0.08108108108108109
CG12170,Y,GO:0006996@4,0.09803921568627451
CG4797,Y,GO:0006996@4,0.09803921568627451
CG13001,Y,GO:0048522@4,0.06349206349206349
CG4758,Y,GO:0031323@4,0.05
CG13287,Y,GO:0031323@4,0.056179775280898875
CG3613,Y,GO:0060255@4,0.07608695652173914
CG33993,Y,GO:0009966@4,0.030612244897959183
CG7919,Y,GO:0048522@4,0.05952380952380952
CG3800,Y,GO:0031323@4,0.04132231404958678
CG31022,Y,GO:0048523@4,0.03636363636363636
CG12534,Y,GO:0022603@4,0.03529411764705882
CG3527,Y,GO:0031323@4,0.07317073170731707
CG42284,Y,GO:0048523@4,0.046296296296296294
CG7755,Y,GO:0060255@4,0.0425531914893617
CG13857,Y,GO:0060255@4,0.14634146341463414
CG13245,Y,GO:0048523@4,0.04597701149425287
CG1418,Y,GO:0006996@4,0.022058823529411766
CG34353,Y,GO:0060255@4,0.0625
CG9925,Y,GO:0060255@4,0.034482758620689655
CG3165,Y,GO:0006996@4,0.0641025641025641
CG3835,Y,GO:0043603@4,0.075
CG6283,Y,GO:0060255@4,0.058823529411764705
CG30430,Y,GO:0048523@4,0.05405405405405406
CG7823,Y,GO:0009966@4,0.07142857142857142
CG11777,Y,GO:0010646@4,0.05
CG6664,Y,GO:0010646@4,0.042105263157894736
CG14694,Y,GO:0048522@4,0.06451612903225806
CG31958,Y,GO:0048522@4,0.08
CG5547,Y,GO:0048522@4,0.03546099290780142
CG13362,Y,GO:0060255@4,0.058823529411764705
CG16815,Y,GO:0031323@4,0.05844155844155844
CG5382,Y,GO:0009889@4,0.05952380952380952
CG4969,Y,GO:0009966@4,0.022900763358778626
CG5827,Y,GO:0048523@4,0.06493506493506493
CG10373,Y,GO:0031323@4,0.0547945205479452
CG10188,Y,GO:0006996@4,0.045454545454545456
CG9192,Y,GO:0031323@4,0.054945054945054944
CG42684,Y,GO:0009416@4,0.0273972602739726
CG10425,Y,GO:0031323@4,0.07407407407407407
CG42788,Y,GO:0009966@4,0.03827751196172249
CG16721,Y,GO:0048522@4,0.08333333333333333
CG9368,Y,GO:0048522@4,0.047619047619047616
CG15126,Y,GO:0031323@4,0.045112781954887216
CG17785,Y,GO:0048523@4,0.045454545454545456
CG6340,Y,GO:0031323@4,0.07246376811594203
CG5703,Y,GO:0048522@4,0.049019607843137254
CG3105,Y,GO:0009889@4,0.07633587786259542
CG18269,Y,GO:0048522@4,0.03597122302158273
CR31625,Y,GO:0003723@4,0.1276595744680851
CG32754,Y,GO:0048522@4,0.05454545454545454
CG18766,Y,GO:0009889@4,0.08
CG15580,Y,GO:0060255@4,0.05555555555555555
CG31797,Y,GO:0006996@4,0.058823529411764705
CG7171,Y,GO:0060255@4,0.058823529411764705
CG5466,Y,GO:0048522@4,0.0594059405940594
CG5033,Y,GO:0016818@4,0.07142857142857142
CG3609,Y,GO:0043603@4,0.08823529411764706
CG16789,Y,GO:0043603@4,0.06382978723404255
CG12589,Y,GO:0006996@4,0.06666666666666667
CG14546,Y,GO:0048522@4,0.06493506493506493
CG15800,Y,GO:0048522@4,0.05825242718446602
CG12325,Y,GO:0090304@4,0.1
CG9117,Y,GO:0048523@4,0.05333333333333334
CG2947,Y,GO:0048522@4,0.05263157894736842
CG14153,Y,GO:0060255@4,0.06
CG17556,Y,GO:0048522@4,0.04918032786885246
CG14387,Y,GO:0006996@4,0.056338028169014086
CG18627,Y,GO:0048522@4,0.05263157894736842
CG10733,Y,GO:0009893@4,0.04285714285714286
CG11449,Y,GO:0009966@4,0.06382978723404255
CG11656,Y,GO:0048522@4,0.044444444444444446
CG6767,Y,GO:0031323@4,0.053763440860215055
CG30101,Y,GO:0009889@4,0.057692307692307696
CR42878,Y,GO:0009892@4,0.08139534883720931
CG5721,Y,GO:0080134@4,0.03821656050955414
CG16985,Y,GO:0048522@4,0.038461538461538464
CG13167,Y,GO:0048523@4,0.025974025974025976
CG14767,Y,GO:0048522@4,0.032
CG13502,Y,GO:0031323@4,0.047619047619047616
CG30417,Y,GO:0048232@4,0.1111111111111111
CG3887,Y,GO:0006508@4,0.07936507936507936
CG7170,Y,GO:0007444@4,0.018867924528301886
CG9968,Y,GO:0006996@4,0.05434782608695652
CG14252,Y,GO:0006996@4,0.06818181818181818
CG18816,Y,GO:0006996@4,0.06329113924050633
CG17058,Y,GO:0006796@4,0.028037383177570093
CG9615,Y,GO:0006996@4,0.13636363636363635
CG9257,Y,GO:0051128@4,0.047619047619047616
CG12609,Y,GO:0031323@4,0.09302325581395349
CR40454,Y,GO:0048523@4,0.06493506493506493
CG6488,Y,GO:0051128@4,0.046511627906976744
CG8881,Y,GO:0060255@4,0.04918032786885246
CG9665,Y,GO:0048522@4,0.05970149253731343
CG4203,Y,GO:0006996@4,0.08108108108108109
CG13083,Y,GO:0048522@4,0.0547945205479452
CG12351,Y,GO:0006508@4,0.14285714285714285
CG18273,Y,GO:0060255@4,0.058823529411764705
CG1009,Y,GO:0006996@4,0.02727272727272727
CG3625,Y,GO:0050890@4,0.02531645569620253
CG10559,Y,GO:0042742@4,0.05660377358490566
CG3279,Y,GO:0015031@4,0.08333333333333333
CG12809,Y,GO:0007411@4,0.050314465408805034
CG15293,Y,GO:0031323@4,0.05504587155963303
CG6220,Y,GO:0036211@4,0.053763440860215055
CG8465,Y,GO:0031323@4,0.03333333333333333
CG2982,Y,GO:0048523@4,0.057971014492753624
CG13526,Y,GO:0048523@4,0.046875
CG6287,Y,GO:0031323@4,0.03333333333333333
CG2198,Y,GO:0036211@4,0.056818181818181816
CR4575,Y,GO:0031323@4,0.05844155844155844
CG1511,Y,GO:0051049@4,0.03773584905660377
CG15141,Y,GO:0002009@4,0.058823529411764705
CG3339,Y,GO:0006996@4,0.14285714285714285
CG1567,Y,GO:0022607@4,0.03260869565217391
CG15863,Y,GO:0010646@4,0.04081632653061224
CG14931,Y,GO:0048522@4,0.054945054945054944
CG9062,Y,GO:0048522@4,0.054945054945054944
CG15475,Y,GO:0048522@4,0.032467532467532464
CG5701,Y,GO:0060255@4,0.07272727272727272
CG17744,Y,GO:0006996@4,0.07462686567164178
CG15564,Y,GO:0048522@4,0.043859649122807015
CG8508,Y,GO:0031323@4,0.05319148936170213
CG6623,Y,GO:0071702@4,0.10256410256410256
CG10406,Y,GO:0036293@4,0.02631578947368421
CG17597,Y,GO:0043603@4,0.08823529411764706
CG34408,Y,GO:0048522@4,0.0410958904109589
CG2979,Y,GO:0042742@4,0.06060606060606061
CG7786,Y,GO:0031323@4,0.05844155844155844
CG5478,Y,GO:0048522@4,0.06060606060606061
CG1440,Y,GO:0031323@4,0.09183673469387756
CG17611,Y,GO:0016818@4,0.07142857142857142
CR42904,Y,GO:0009892@4,0.04929577464788732
CG5288,Y,GO:0006996@4,0.05
CG8229,Y,GO:0060255@4,0.05660377358490566
8C,Y,GO:0048522@4,0.06172839506172839
CG31855,Y,GO:0060255@4,0.047619047619047616
CG6020,Y,GO:0022607@4,0.05714285714285714
CG1999,Y,GO:0060255@4,0.04819277108433735
CG40228,Y,GO:0043412@4,0.05
CG11259,Y,GO:0051020@4,0.0975609756097561
CG9837,Y,GO:0006996@4,0.05102040816326531
CG11381,Y,GO:0048522@4,0.07142857142857142
CG14073,Y,GO:0060255@4,0.060240963855421686
CG3880,Y,GO:0031323@4,0.03626943005181347
CG13549,Y,GO:0031323@4,0.030534351145038167
CG10255,Y,GO:0060255@4,0.08
CG13623,Y,GO:0051128@4,0.05263157894736842
CG14127,Y,GO:0034330@4,0.03571428571428571
CG13922,Y,GO:0060255@4,0.05732484076433121
CG5242,Y,GO:0060255@4,0.057692307692307696
CG11396,Y,GO:0071702@4,0.07317073170731707
CG8344,Y,GO:0032101@4,0.06666666666666667
CG42361,Y,GO:0090304@4,0.022727272727272728
CG8187,Y,GO:0048523@4,0.06329113924050633
CG6240,Y,GO:0060255@4,0.07142857142857142
CG5565,Y,GO:0031323@4,0.09090909090909091
CG8132,Y,GO:0016301@4,0.024390243902439025
CG11456,Y,GO:0006996@4,0.12
CG15601,Y,GO:0009966@4,0.058823529411764705
CG6519,Y,GO:0060255@4,0.047058823529411764
CG13157,Y,GO:0060255@4,0.07142857142857142
CG7231,Y,GO:0048522@4,0.07
CG6808,Y,GO:0022607@4,0.05263157894736842
CG7758,Y,GO:0051128@4,0.06779661016949153
CG3683,Y,GO:0009966@4,0.045454545454545456
CG1239,Y,GO:0031323@4,0.04716981132075472
CG7544,Y,GO:0031323@4,0.04716981132075472
CG6467,Y,GO:0031323@4,0.03896103896103896
CG13472,Y,GO:0060255@4,0.05223880597014925
CG7239,Y,GO:0060255@4,0.07692307692307693
CG31111,Y,GO:0007423@4,0.031914893617021274
CG17801,Y,GO:0031323@4,0.0784313725490196
CG14853,Y,GO:0060255@4,0.02586206896551724
CG7945,Y,GO:0048522@4,0.06756756756756757
CG14545,Y,GO:0006996@4,0.0546875
CG9394,Y,GO:0048523@4,0.0625
CG11205,Y,GO:0015031@4,0.03508771929824561
CG6843,Y,GO:0031323@4,0.056451612903225805
CG15106,Y,GO:0006996@4,0.05217391304347826
CG31357,Y,GO:0048522@4,0.05555555555555555
CG4778,Y,GO:0048522@4,0.058823529411764705
CG8039,Y,GO:0048523@4,0.05128205128205128
CG13993,Y,GO:0006996@4,0.045454545454545456
CG32428,Y,GO:0048522@4,0.04716981132075472
CG2147,Y,GO:0048522@4,0.04
CG5110,Y,GO:0048523@4,0.047619047619047616
CG5618,Y,GO:0006996@4,0.25806451612903225
CG13733,Y,GO:0048522@4,0.04
CG5791,Y,GO:0003677@4,0.03333333333333333
CG12075,Y,GO:0048523@4,0.05970149253731343
CG2209,Y,GO:0046982@4,0.06818181818181818
CG18259,Y,GO:0048522@4,0.058823529411764705
CG14905,Y,GO:0048522@4,0.06666666666666667
CG4483,Y,GO:0031323@4,0.04716981132075472
CG9038,Y,GO:0031323@4,0.04716981132075472
CG15705,Y,GO:0010646@4,0.04878048780487805
CG11842,Y,GO:0048523@4,0.041237113402061855
CG12620,Y,GO:0048522@4,0.054945054945054944
CG16812,Y,GO:0048522@4,0.06930693069306931
CG31917,Y,GO:0009416@4,0.056338028169014086
CG1750,Y,GO:0060255@4,0.109375
CG31224,Y,GO:0048522@4,0.058823529411764705
CG10269,Y,GO:0048522@4,0.06521739130434782
CG8701,Y,GO:0048522@4,0.06451612903225806
CG10508,Y,GO:0010646@4,0.058823529411764705
CG9795,Y,GO:0051128@4,0.04878048780487805
CG18348,Y,GO:0048522@4,0.05
CG5137,Y,GO:0048522@4,0.045454545454545456
CG2103,Y,GO:0009966@4,0.036036036036036036
CG6398,Y,GO:0006996@4,0.07936507936507936
CG13293,Y,GO:0060255@4,0.04861111111111111
CG6985,Y,GO:0048522@4,0.05303030303030303
CG4730,Y,GO:0006996@4,0.19444444444444445
CG1163,Y,GO:0009059@4,0.047058823529411764
CG13631,Y,GO:0009966@4,0.05154639175257732
CG10687,Y,GO:0022607@4,0.047619047619047616
CG13319,Y,GO:0006508@4,0.1724137931034483
CG14480,Y,GO:0006508@4,0.15254237288135594
CG13185,Y,GO:0048522@4,0.034653465346534656
CG7071,Y,GO:0043933@4,0.08333333333333333
CG3944,Y,GO:0060255@4,0.05454545454545454
CG9140,Y,GO:0060255@4,0.0603448275862069
CG12792,Y,GO:0051128@4,0.04242424242424243
CG17210,Y,GO:0051240@4,0.058823529411764705
CG7564,Y,GO:0031323@4,0.0423728813559322
CG7409,Y,GO:0006996@4,0.10638297872340426
CG12708,Y,GO:0048522@4,0.06976744186046512
CG9927,Y,GO:0031323@4,0.08163265306122448
CG15087,Y,GO:0006996@4,0.05154639175257732
CG17385,Y,GO:0048523@4,0.02830188679245283
CG5402,N,GO:0090304@4,0.0
CG5016,Y,GO:0036211@4,0.06
CG2747,Y,GO:0007167@4,0.04265402843601896
CG4954,Y,GO:0048522@4,0.04
CG3501,Y,GO:0044267@4,0.02702702702702703
CG18367,Y,GO:0048523@4,0.04285714285714286
CG8223,Y,GO:0080090@4,0.03398058252427184
CG6066,Y,GO:0031323@4,0.11538461538461539
CG30443,Y,GO:0003677@4,0.08823529411764706
CG11275,Y,GO:0031323@4,0.08450704225352113
CG15059,Y,GO:0006996@4,0.10344827586206896
CG18336,Y,GO:0022607@4,0.058823529411764705
CG32409,Y,GO:0031323@4,0.03225806451612903
CG32036,Y,GO:0048523@4,0.03488372093023256
CG6294,Y,GO:0036211@4,0.044444444444444446
CG12179,Y,GO:0048523@4,0.047619047619047616
CG8363,Y,GO:0060255@4,0.08333333333333333
CG3632,Y,GO:0048522@4,0.044642857142857144
CG7556,Y,GO:0009966@4,0.04316546762589928
CG17097,Y,GO:0031323@4,0.05405405405405406
CG31036,Y,GO:0048522@4,0.05970149253731343
CG13366,Y,GO:0031323@4,0.03825136612021858
CG33502,Y,GO:0007600@4,0.03571428571428571
CG14634,Y,GO:0060255@4,0.046511627906976744
CG8065,Y,GO:0006996@4,0.0625
CG3642,Y,GO:0031323@4,0.039603960396039604
CG6835,Y,GO:0060255@4,0.056179775280898875
CG3460,Y,GO:0048522@4,0.043478260869565216
CG9933,Y,GO:0048523@4,0.06
CG6800,Y,GO:0060255@4,0.06818181818181818
CG6310,Y,GO:0048523@4,0.05970149253731343
CG5333,Y,GO:0031323@4,0.07142857142857142
CG13279,Y,GO:0007600@4,0.03571428571428571
CG15522,Y,GO:0036211@4,0.05263157894736842
CG4036,Y,GO:0007447@4,0.037037037037037035
CG12768,Y,GO:0031323@4,0.051470588235294115
CG9177,Y,GO:0048522@4,0.030612244897959183
CG8213,Y,GO:0031323@4,0.05309734513274336
CG33090,Y,GO:0007423@4,0.050724637681159424
CG6290,Y,GO:0048522@4,0.05660377358490566
CG6375,Y,GO:0016818@4,0.08
CG10755,Y,GO:0031323@4,0.08064516129032258
CG8524,Y,GO:0060255@4,0.09433962264150944
CG18539,Y,GO:0048523@4,0.034482758620689655
CG12106,Y,GO:0048522@4,0.058394160583941604
CG8908,Y,GO:0034330@4,0.03571428571428571
CG9098,Y,GO:0009889@4,0.04
CG15728,Y,GO:0006996@4,0.14285714285714285
CG14667,Y,GO:0031323@4,0.05154639175257732
CG8390,Y,GO:0007167@4,0.02857142857142857
CG3335,Y,GO:0048523@4,0.035856573705179286
CG15545,Y,GO:0048522@4,0.033707865168539325
CG5935,Y,GO:0006325@4,0.13043478260869565
CG14325,Y,GO:0006996@4,0.17647058823529413
CG9004,Y,GO:0048523@4,0.06493506493506493
CG7208,Y,GO:0006508@4,0.05357142857142857
CG1602,Y,GO:0031323@4,0.0392156862745098
CG8098,Y,GO:0048522@4,0.07142857142857142
CR31602,N,GO:0003723@4,0.0
CG9852,Y,GO:0031323@4,0.0392156862745098
CG2202,Y,GO:0006996@4,0.15555555555555556
CG9331,Y,GO:0006996@4,0.16666666666666666
CG6186,Y,GO:0042742@4,0.04878048780487805
CG14543,Y,GO:0048522@4,0.05194805194805195
CG10052,Y,GO:0060255@4,0.08163265306122448
CG3885,Y,GO:0034613@4,0.05
CG12725,Y,GO:0048522@4,0.049689440993788817
CG6432,Y,GO:0010646@4,0.05263157894736842
CG5087,Y,GO:0009966@4,0.04819277108433735
CG6910,Y,GO:0010646@4,0.05
CG18145,Y,GO:0031323@4,0.038834951456310676
CG12316,Y,GO:0006996@4,0.08108108108108109
CG30031,Y,GO:0006508@4,0.14285714285714285
CG12581,Y,GO:0048523@4,0.06862745098039216
CG11377,Y,GO:0048522@4,0.035211267605633804
CG30011,Y,GO:0051128@4,0.045871559633027525
CG4703,Y,GO:0048522@4,0.04195804195804196
CG7756,Y,GO:0048584@4,0.041666666666666664
CG7655,Y,GO:0031323@4,0.0625
CG11909,Y,GO:0048522@4,0.05555555555555555
CG17564,Y,GO:0006996@4,0.078125
CG15067,Y,GO:0048522@4,0.036036036036036036
CG33116,Y,GO:0048522@4,0.03468208092485549
CG14506,Y,GO:0048522@4,0.0759493670886076
CG15505,Y,GO:0060255@4,0.06451612903225806
CG12521,Y,GO:0060255@4,0.06666666666666667
CG1832,Y,GO:0060255@4,0.09
CG32369,Y,GO:0060429@4,0.057971014492753624
CG15150,Y,GO:0048523@4,0.03208556149732621
CG14113,Y,GO:0006996@4,0.04477611940298507
CG3454,Y,GO:0048523@4,0.03804347826086957
CG5112,Y,GO:0010632@4,0.0375
CG2668,Y,GO:0031323@4,0.06382978723404255
CG10440,Y,GO:0048522@4,0.06086956521739131
CG2611,Y,GO:0048522@4,0.058333333333333334
CG11322,Y,GO:0048522@4,0.06756756756756757
CG3704,Y,GO:0031323@4,0.06
CG5277,Y,GO:0016818@4,0.0425531914893617
CG8858,Y,GO:0031323@4,0.05309734513274336
CG16792,Y,GO:0022607@4,0.047619047619047616
CR33921,Y,GO:0090304@4,0.10714285714285714
CG6932,Y,GO:0031323@4,0.05384615384615385
CG17768,Y,GO:0006996@4,0.07
CG12546,Y,GO:0006996@4,0.07017543859649122
CG10914,Y,GO:0043412@4,0.019230769230769232
CG2736,Y,GO:0048522@4,0.0449438202247191
CG6341,Y,GO:0048522@4,0.03286384976525822
CG12020,Y,GO:0048522@4,0.058823529411764705
CG10214,Y,GO:0080134@4,0.045112781954887216
CG4168,Y,GO:0031323@4,0.05319148936170213
CG11590,Y,GO:0048523@4,0.044444444444444446
CG5155,Y,GO:0009416@4,0.044444444444444446
CG32631,Y,GO:0048522@4,0.05172413793103448
CG13208,Y,GO:0048522@4,0.0784313725490196
CG14645,Y,GO:0006996@4,0.07692307692307693
CG34110,Y,GO:0006996@4,0.21212121212121213
CG13928,Y,GO:0031323@4,0.057692307692307696
CG17327,Y,GO:0048523@4,0.04716981132075472
CG30349,Y,GO:0048522@4,0.04411764705882353
CG4209,Y,GO:0009966@4,0.05063291139240506
CG5108,Y,GO:0009966@4,0.045871559633027525
CR31850,Y,GO:0003723@4,0.10416666666666667
CG14408,Y,GO:0048522@4,0.08823529411764706
CG10270,Y,GO:0031323@4,0.037037037037037035
CG6282,Y,GO:0048522@4,0.05263157894736842
CG10841,Y,GO:0034330@4,0.03571428571428571
CG17260,Y,GO:0031323@4,0.05454545454545454
CG14353,Y,GO:0090304@4,0.09090909090909091
CG16886,Y,GO:0006996@4,0.15384615384615385
CG5973,Y,GO:0006325@4,0.08333333333333333
CG15514,Y,GO:0048522@4,0.06666666666666667
CG17855,Y,GO:0048522@4,0.08333333333333333
CG31997,Y,GO:0060255@4,0.10810810810810811
CG15591,Y,GO:0090304@4,0.022727272727272728
CG8936,Y,GO:0000281@4,0.05084745762711865
CG9742,Y,GO:0090304@4,0.09302325581395349
CG8746,Y,GO:0006811@4,0.023255813953488372
CG2681,Y,GO:0031323@4,0.05063291139240506
CG8811,Y,GO:0031323@4,0.05063291139240506
CG15367,Y,GO:0031323@4,0.06315789473684211
CG18041,Y,GO:0031323@4,0.06837606837606838
CG2093,Y,GO:0006996@4,0.037037037037037035
CG9641,Y,GO:0031323@4,0.042682926829268296
CG10777,Y,GO:0031323@4,0.04854368932038835
CG42795,Y,GO:0022607@4,0.05263157894736842
CG14739,Y,GO:0048522@4,0.04716981132075472
CG10541,Y,GO:0007292@4,0.030303030303030304
CG11555,Y,GO:0031323@4,0.061855670103092786
CG14805,Y,GO:0048523@4,0.05194805194805195
CG41099,Y,GO:0048522@4,0.044642857142857144
CG17765,Y,GO:0031323@4,0.030864197530864196
CG6486,Y,GO:0060255@4,0.06140350877192982
CG31637,Y,GO:0043412@4,0.0449438202247191
CG11956,Y,GO:0048522@4,0.05042016806722689
CG15572,Y,GO:0003677@4,0.05357142857142857
CG7997,Y,GO:0060255@4,0.061224489795918366
CG14193,Y,GO:0036211@4,0.05555555555555555
CG13941,Y,GO:0060255@4,0.07017543859649122
CG9705,Y,GO:0009966@4,0.06976744186046512
CG8289,Y,GO:0051020@4,0.05194805194805195
CG6686,Y,GO:0048523@4,0.053691275167785234
CG14648,Y,GO:0051128@4,0.04310344827586207
CG15914,Y,GO:0031323@4,0.075
CG8867,Y,GO:0010646@4,0.041237113402061855
CG3071,Y,GO:0031323@4,0.05
CG10927,Y,GO:0031323@4,0.042735042735042736
CG4560,Y,GO:0051128@4,0.0660377358490566
CG3695,Y,GO:0009889@4,0.125
CR32866,Y,GO:0003723@4,0.10416666666666667
CG12045,Y,GO:0060255@4,0.06896551724137931
CG5026,Y,GO:0006996@4,0.08108108108108109
CG32444,Y,GO:0010646@4,0.02631578947368421
CG3213,Y,GO:0048522@4,0.056338028169014086
CG1129,Y,GO:0010646@4,0.04054054054054054
CG6202,Y,GO:0031323@4,0.06779661016949153
CG10781,Y,GO:0010646@4,0.0784313725490196
CG11811,Y,GO:0048522@4,0.039473684210526314
CG15236,Y,GO:0048522@4,0.040983606557377046
CG8085,Y,GO:0048522@4,0.047058823529411764
CG1818,Y,GO:0048522@4,0.05319148936170213
CG9932,Y,GO:0060255@4,0.08928571428571429
CG5857,Y,GO:0048522@4,0.058823529411764705
CG1688,Y,GO:0034330@4,0.0392156862745098
CG4562,Y,GO:0009966@4,0.046357615894039736
CG11791,Y,GO:0048523@4,0.0625
CG4854,Y,GO:0060255@4,0.05982905982905983
CG13084,Y,GO:0048522@4,0.056179775280898875
CG32139,Y,GO:0048522@4,0.05217391304347826
CG8860,Y,GO:0090304@4,0.05
CG9296,Y,GO:0006796@4,0.01818181818181818
CG17376,Y,GO:0060255@4,0.057692307692307696
CG33253,Y,GO:0031323@4,0.08620689655172414
CG15201,Y,GO:0048523@4,0.052083333333333336
CG44838,Y,GO:0060255@4,0.0875
CG15356,Y,GO:0009889@4,0.047619047619047616
CG4679,Y,GO:0048523@4,0.030303030303030304
CG14383,Y,GO:0009893@4,0.05
CG42500,Y,GO:0060255@4,0.06060606060606061
CG15468,Y,GO:0006996@4,0.10416666666666667
CG18156,Y,GO:0006996@4,0.14285714285714285
CG7148,Y,GO:0048522@4,0.04895104895104895
CG31802,Y,GO:0048522@4,0.05405405405405406
CG5532,Y,GO:0060255@4,0.0547945205479452
CG7262,Y,GO:0006996@4,0.05263157894736842
CG8738,Y,GO:0015031@4,0.08333333333333333
CG15220,Y,GO:0003677@4,0.09375
CG9586,Y,GO:0031323@4,0.041379310344827586
CG15459,Y,GO:0048522@4,0.061224489795918366
CG7849,Y,GO:0048522@4,0.07608695652173914
CG7974,Y,GO:0048522@4,0.0603448275862069
CG7492,Y,GO:1901566@4,0.03225806451612903
CG14071,Y,GO:0048522@4,0.07692307692307693
CG1851,Y,GO:0007600@4,0.02127659574468085
CG3995,Y,GO:0048523@4,0.06818181818181818
CG8793,Y,GO:0071702@4,0.058823529411764705
CG14763,Y,GO:0030705@4,0.0375
CG10512,Y,GO:0006996@4,0.04878048780487805
CG8031,Y,GO:0048523@4,0.05555555555555555
CG10694,Y,GO:0031323@4,0.04
CG32756,Y,GO:0031323@4,0.04854368932038835
CG4557,Y,GO:0009893@4,0.046052631578947366
CG3107,Y,GO:0048523@4,0.05970149253731343
CG2040,Y,GO:0099537@4,0.05
CG1240,Y,GO:0031323@4,0.03164556962025317
CG10494,Y,GO:0071702@4,0.05714285714285714
CG8841,Y,GO:0031323@4,0.04819277108433735
CG13040,Y,GO:0060255@4,0.10204081632653061
CG11835,Y,GO:0006325@4,0.06349206349206349
CG14478,Y,GO:0048523@4,0.03896103896103896
CG5171,Y,GO:0048522@4,0.02666666666666667
